2022,6,9,4.6,83.7,.14,.34,0,6.8,12.2,.1,.1,340,14,1,0,.71,2
2022,6,10,7,76.2,.24,1.06,0,7.2,12.2,1,.8,334,27,2.1,.12,.76,3.1
2022,6,11,11.6,58.9,.57,1.62,0,8.2,12.2,.1,.1,288,19,1.2,.23,.8,3.8
2022,6,12,13.4,51.9,.74,1.41,0,9.4,12.1,.1,.1,78,9,1.3,.2,.8,3.7
2022,6,13,15.7,43.1,1.02,1.87,0,10.6,12.1,.6,.4,249,32,2.6,.32,.77,3.2
2022,6,14,16.6,38.7,1.16,1.43,0,11.5,12.1,.6,.4,285,38,2.1,.24,.73,2.5
2022,6,15,17.7,35.8,1.3,1.4,0,12.3,12,.7,.4,14,39,2.2,.24,.72,2.3
2022,6,16,16.9,40.1,1.16,.42,0,12.6,12,.8,.7,339,20,2.1,.03,.77,3.3
2022,6,17,17.5,38.1,1.24,.54,0,12.4,12,1.5,1.4,356,9,2.2,.08,.76,3.1
2022,6,18,15.1,51.8,.85,.08,0,12.2,12,.6,.4,353,30,1.6,.03,.88,5.1
2022,6,19,12,63.7,.51,0,0,11.7,12,.2,.2,177,0,1,0,.89,5.3
2022,6,20,10,70.9,.36,0,0,11.1,12.1,.9,.9,175,2,1.3,0,.87,4.9
2022,6,21,8.5,76.1,.27,0,0,10.6,12.1,.7,.7,154,5,1.7,0,.84,4.5
2022,6,22,7.6,78.3,.23,0,0,10.2,12.1,1.1,1.1,160,6,1.8,0,.82,4
2022,6,23,6.9,80.6,.19,0,0,9.8,12.2,.2,.2,173,3,1,0,.8,3.7
2022,6,24,5.5,85.4,.13,0,0,9.4,12.2,.7,.7,165,6,1.4,0,.77,3.2
2022,7,1,5.5,84.2,.14,0,0,9,12.2,1.3,1.3,166,10,2.1,0,.76,3
2022,7,2,5.2,83.8,.14,0,0,8.7,12.2,1.2,1.2,175,6,1.7,0,.74,2.7
2022,7,3,5.5,83.1,.15,0,0,8.4,12.3,1.5,1.4,189,11,2,0,.75,2.9
2022,7,4,5.3,83.8,.15,0,0,8.1,12.3,1.5,1.3,164,28,3.3,0,.75,2.8
2022,7,5,4.2,87.7,.1,0,0,7.9,12.3,1,.9,137,22,2.8,0,.72,2.3
2022,7,6,3.9,87.3,.11,0,0,7.7,12.3,1,.4,344,54,2.8,0,.71,2
2022,7,7,1.6,95,.03,0,0,7.4,12.3,.5,.3,347,33,1.6,0,.65,.9
2022,7,8,1.7,95.8,.03,.06,0,7.1,12.3,.3,.1,221,38,1.3,0,.66,1.1
2022,7,9,5.4,85.3,.14,.51,0,7,12.2,.2,.2,137,11,1.5,.02,.76,3.1
2022,7,10,8.5,74.8,.28,1.08,0,7.4,12.2,.7,.6,271,16,1.9,.12,.83,4.2
2022,7,11,12.6,59.5,.59,1.59,0,8.4,12.2,.7,.6,259,33,2.1,.24,.87,4.9
2022,7,12,14.9,51.7,.82,1.87,0,9.7,12.1,1,.7,5,40,2.5,.32,.88,5.1
2022,7,13,16.4,48.5,.96,2.09,0,11.1,12.1,1.3,1.2,42,19,2.8,.38,.9,5.5
2022,7,14,18.9,41,1.29,2.03,0,12.4,12.1,.7,.3,25,47,2.1,.37,.9,5.4
2022,7,15,19.9,37.4,1.46,1.73,0,13.4,12,1.1,1,45,21,2.1,.33,.87,4.9
2022,7,16,21.3,33.2,1.7,1.23,0,14,12,.4,.3,41,17,2,.21,.84,4.5
2022,7,17,21.5,33,1.72,.61,0,14.2,12,.1,.1,91,16,1,.07,.85,4.6
2022,7,18,18.5,44.7,1.19,.08,0,13.9,12,.8,.8,329,7,1.7,.05,.94,6.1
2022,7,19,14.4,57.3,.7,0,0,13.2,12,1.4,1.4,323,5,2.3,.02,.94,6
2022,7,20,12.9,61.3,.58,0,0,12.6,12.1,.3,.2,185,18,1.3,0,.91,5.6
2022,7,21,10.8,73.6,.34,0,0,12.1,12.1,1.6,1.6,167,8,2.3,0,.95,6.2
2022,7,22,9.7,75.6,.29,0,0,11.6,12.2,1.7,1.7,168,9,2.6,0,.91,5.6
2022,7,23,9.5,74.6,.3,0,0,11.1,12.2,1.4,1.4,178,12,2.8,0,.89,5.2
2022,7,24,9.3,73.8,.31,0,0,10.7,12.3,2.5,2.5,160,8,3.6,0,.86,4.8
2022,8,1,8.3,78,.24,0,0,10.4,12.3,2,2,140,10,2.9,0,.85,4.7
2022,8,2,8.8,74.1,.29,0,0,10,12.4,1.6,1.3,117,36,2.6,0,.84,4.4
2022,8,3,6.5,83.7,.16,0,0,9.7,12.4,.9,.8,317,20,2.5,0,.81,3.9
2022,8,4,5.2,88.9,.1,0,0,9.4,12.4,.6,.6,307,10,1.8,0,.79,3.5
2022,8,5,4.2,92.4,.06,0,0,9.1,12.5,.8,.4,328,46,2.7,0,.76,3
2022,8,6,4.4,92.7,.06,0,0,8.8,12.5,1.2,.9,277,37,2.1,0,.77,3.3
2022,8,7,4.7,93.1,.06,0,0,8.6,12.5,.8,.8,155,21,2.1,0,.79,3.6
